,Player Name,Team Name,Position,Week Number,Points,+/-,A,ATOI,BLK,DEF,FOL,FOW,G,GA,GAA,GP,GS,GWG,HAT,HIT,L,MIN ?,OTL,PIM,PPG,PPP,SA,SHA,SHG,SHP,SO,SOG,SV,SV%,TTOI ?,W,FPPG,Over 3 FPPG,Over 4 FPPG
72,Kevin Shattenkirk,Vasili's POD SQUAD,Right Wing,11,6.9,0.0,2.0,1254.33333333,5.0,2.0,0.0,0.0,0.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,4.0,,,3763.0,,2.3000000000000003,False,False
73,Kyle Okposo,Vasili's POD SQUAD,Left Wing,11,0.45,-2.0,0.0,999.0,0.0,,1.0,4.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,999.0,,0.45,False,False
74,Gabriel Landeskog,Vasili's POD SQUAD,Center,11,5.95,1.0,0.0,1323.0,1.0,,4.0,7.0,1.0,,,1.0,,0.0,,3.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,2.0,,,1323.0,,5.95,True,True
75,Patrick Kane,Vasili's POD SQUAD,Left Wing,11,3.55,-5.0,1.0,1162.5,1.0,,0.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,2325.0,,1.775,False,False
76,Ryan O'Reilly,Vasili's POD SQUAD,0,11,3.9,-1.0,1.0,1283.5,2.0,,18.0,27.0,0.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,9.0,,,2567.0,,1.95,False,False
77,Aleksander Barkov,Vasili's POD SQUAD,0,11,14.7,0.0,1.0,1103.33333333,1.0,,24.0,34.0,2.0,,,3.0,,0.0,,2.0,,,,2.0,1.0,2.0,,0.0,1.0,1.0,,8.0,,,3310.0,,4.8999999999999995,True,True
78,Brayden Point,Vasili's POD SQUAD,0,11,14.1,2.0,2.0,1266.66666667,0.0,,17.0,16.0,2.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,,,3800.0,,4.7,True,True
79,Antti Raanta,Vasili's POD SQUAD,Goalie,11,-1.8,,,,,,,,,3.0,9.0,,1.0,,,,0.0,1200.0,0.0,,,0.0,9.0,,,0.0,0.0,,6.0,0.66666667,,0.0,-1.8,False,False
80,Mark Stone,Vasili's POD SQUAD,Left Wing,11,10.2,1.0,0.0,467.0,0.0,,0.0,0.0,2.0,,,1.0,,0.0,,3.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,5.0,,,467.0,,10.2,True,True
81,Sonny Milano,Vasili's POD SQUAD,Center,11,3.85,-3.0,1.0,888.5,2.0,,0.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,3.0,,,1777.0,,1.925,False,False
82,Dylan Larkin,Vasili's POD SQUAD,0,11,2.75,-1.0,1.0,1101.5,0.0,,8.0,23.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,2203.0,,1.375,False,False
83,Kirby Dach,Vasili's POD SQUAD,0,11,0.9,-2.0,0.0,1219.5,0.0,,13.0,8.0,0.0,,,2.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,2439.0,,0.45,False,False
84,Alex Pietrangelo,Vasili's POD SQUAD,Right Wing,11,1.45,-1.0,0.0,1470.5,5.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2941.0,,0.725,False,False
85,Laurent Brossoit,Vasili's POD SQUAD,Goalie,11,14.2,,,,,,,,,9.0,2.9812293,,3.0,,,,0.0,10868.0,1.0,,,0.0,80.0,,,0.0,0.0,,71.0,0.8875,,2.0,4.733333333333333,True,True
86,Jonathan Quick,Vasili's POD SQUAD,Goalie,11,8.8,,,,,,,,,3.0,3.0,,1.0,,,,0.0,3600.0,0.0,,,0.0,37.0,,,0.0,0.0,,34.0,0.91891892,,1.0,8.8,True,True
87,Aaron Ekblad,Vasili's POD SQUAD,Right Wing,11,5.6,4.0,0.0,1478.33333333,2.0,1.0,0.0,0.0,1.0,,,3.0,,0.0,,5.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,4435.0,,1.8666666666666665,False,False
88,MacKenzie Weegar,Vasili's POD SQUAD,Right Wing,11,14.15,3.0,3.0,1372.33333333,8.0,4.0,0.0,0.0,1.0,,,3.0,,0.0,,10.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,4117.0,,4.716666666666667,True,True
89,Darcy Kuemper,Vasili's POD SQUAD,Goalie,11,8.8,,,,,,,,,2.0,2.0,,1.0,,,,0.0,3600.0,0.0,,,0.0,31.0,,,0.0,0.0,,29.0,0.93548387,,1.0,8.8,True,True
90,Logan Couture,Vasili's POD SQUAD,0,11,11.5,2.0,1.0,1181.0,0.0,,13.0,11.0,2.0,,,2.0,,0.0,,6.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,2362.0,,5.75,True,True
91,Joel Eriksson Ek,DadKnows Best,0,11,0.15,0.0,0.0,489.0,0.0,,7.0,2.0,0.0,,,1.0,,0.0,,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,489.0,,0.15,False,False
92,Anders Lee,DadKnows Best,Center,11,10.75,2.0,0.0,1054.0,0.0,,3.0,4.0,2.0,,,2.0,,0.0,,0.0,,,,0.0,2.0,2.0,,0.0,0.0,0.0,,5.0,,,2108.0,,5.375,True,True
93,Keith Yandle,DadKnows Best,Right Wing,11,3.3,-3.0,1.0,907.33333333,2.0,1.0,0.0,0.0,0.0,,,3.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,2722.0,,1.0999999999999999,False,False
94,Jakub Voracek,DadKnows Best,Left Wing,11,2.65,1.0,1.0,1263.0,1.0,,0.0,0.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2526.0,,1.325,False,False
95,Patrice Bergeron,DadKnows Best,0,11,5.8,1.0,0.0,1080.0,0.0,,15.0,31.0,1.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,,,2160.0,,2.9,False,False
96,Sidney Crosby,DadKnows Best,0,11,4.7,3.0,2.0,1179.0,2.0,,19.0,9.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,1179.0,,4.7,True,True
97,Erik Karlsson,DadKnows Best,Right Wing,11,7.85,-1.0,3.0,1612.66666667,1.0,3.0,0.0,0.0,0.0,,,3.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,10.0,,,4838.0,,2.6166666666666667,False,False
98,Sam Reinhart,DadKnows Best,Left Wing,11,9.95,3.0,3.0,1015.66666667,0.0,,13.0,20.0,0.0,,,3.0,,0.0,,5.0,,,,0.0,0.0,2.0,,0.0,0.0,0.0,,8.0,,,3047.0,,3.3166666666666664,True,False
99,Steven Stamkos,DadKnows Best,0,11,22.05,-1.0,2.0,1143.8,0.0,,38.0,47.0,3.0,,,5.0,,1.0,,9.0,,,,2.0,2.0,2.0,,0.0,0.0,0.0,,18.0,,,5719.0,,4.41,True,True
100,James van Riemsdyk,DadKnows Best,Center,11,10.5,-5.0,0.0,1089.66666667,0.0,,1.0,0.0,2.0,,,3.0,,0.0,,6.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,4.0,,,3269.0,,3.5,True,False
101,Alexander Radulov,DadKnows Best,Left Wing,11,0.15,0.0,0.0,688.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,688.0,,0.15,False,False
102,Phil Kessel,DadKnows Best,Left Wing,11,8.6,3.0,4.0,1120.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1120.0,,8.6,True,True
103,Brent Burns,DadKnows Best,Right Wing,11,11.25,3.0,0.0,1531.0,3.0,2.0,0.0,0.0,2.0,,,3.0,,0.0,,1.0,,,,4.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,4593.0,,3.75,True,False
104,Jordan Greenway,DadKnows Best,Center,11,0.7,-1.0,0.0,980.0,2.0,,0.0,0.0,0.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,,980.0,,0.7,False,False
105,Tage Thompson,That Hoser Over There,0,11,14.4,-1.0,2.0,1092.0,1.0,,34.0,14.0,2.0,,,3.0,,0.0,,1.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,7.0,,,3276.0,,4.8,True,True
106,Darnell Nurse,That Hoser Over There,Right Wing,11,6.0,-1.0,0.0,1763.5,4.0,1.0,0.0,0.0,1.0,,,2.0,,0.0,,2.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,3527.0,,3.0,True,False
107,Sam Bennett,That Hoser Over There,Center,11,13.2,2.0,1.0,953.0,1.0,,9.0,14.0,2.0,,,2.0,,0.0,,8.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,12.0,,,1906.0,,6.6,True,True
108,J.T. Miller,That Hoser Over There,0,11,13.55,2.0,3.0,1230.66666667,3.0,,23.0,23.0,1.0,,,3.0,,1.0,,9.0,,,,2.0,0.0,1.0,,0.0,0.0,0.0,,4.0,,,3692.0,,4.516666666666667,True,True
109,Troy Terry,That Hoser Over There,0,11,2.9,-2.0,1.0,1010.0,0.0,,0.0,0.0,0.0,,,3.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,3030.0,,0.9666666666666667,False,False
110,Cam Talbot,That Hoser Over There,Goalie,11,-9.2,,,,,,,,,12.0,7.78238155,,2.0,,,,2.0,5551.0,0.0,,,0.0,56.0,,,0.0,0.0,,44.0,0.78571429,,0.0,-4.6,False,False
111,Alex Killorn,That Hoser Over There,Center,11,8.0,3.0,3.0,1252.33333333,1.0,,0.0,0.0,0.0,,,3.0,,0.0,,5.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,3757.0,,2.6666666666666665,False,False
112,Jonathan Huberdeau,That Hoser Over There,Center,11,22.65,3.0,7.0,1037.33333333,0.0,,1.0,1.0,1.0,,,3.0,,0.0,,4.0,,,,0.0,1.0,2.0,,1.0,0.0,1.0,,7.0,,,3112.0,,7.55,True,True
113,Linus Ullmark,That Hoser Over There,Goalie,11,6.2,,,,,,,,,3.0,2.97193176,,1.0,,,,0.0,3634.0,0.0,,,0.0,24.0,,,0.0,0.0,,21.0,0.875,,1.0,6.2,True,True
114,Morgan Rielly,That Hoser Over There,Right Wing,11,2.45,3.0,1.0,1396.0,0.0,1.0,0.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1396.0,,2.45,False,False
115,Matt Dumba,That Hoser Over There,Right Wing,11,1.65,0.0,0.0,1514.5,0.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,,5.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,3029.0,,0.825,False,False
116,Mark Scheifele,That Hoser Over There,0,11,3.7,0.0,1.0,1507.0,2.0,,11.0,8.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,2.0,,,1507.0,,3.7,True,False
117,Connor Hellebuyck,That Hoser Over There,Goalie,11,9.4,,,,,,,,,4.0,3.88873886,,1.0,,,,0.0,3703.0,0.0,,,0.0,46.0,,,0.0,0.0,,42.0,0.91304348,,1.0,9.4,True,True
118,Kris Letang,That Hoser Over There,Right Wing,11,6.4,0.0,2.0,1745.0,1.0,2.0,0.0,0.0,0.0,,,1.0,,0.0,,3.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,5.0,,,1745.0,,6.4,True,True
119,Nico Hischier,That Hoser Over There,0,11,17.1,1.0,1.0,1029.33333333,3.0,,24.0,37.0,3.0,,,3.0,,1.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,10.0,,,3088.0,,5.7,True,True
120,Taylor Hall,That Hoser Over There,Center,11,8.0,1.0,1.0,901.0,4.0,,1.0,0.0,1.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,8.0,,,1802.0,,4.0,True,True
121,Marcus Foligno,That Hoser Over There,Center,11,3.35,1.0,1.0,1202.0,0.0,,1.0,1.0,0.0,,,2.0,,0.0,,6.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2404.0,,1.675,False,False
122,Cam Atkinson,That Hoser Over There,Left Wing,11,8.45,2.0,3.0,1255.0,2.0,,0.0,0.0,0.0,,,3.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,7.0,,,3765.0,,2.8166666666666664,False,False
123,Ondrej Kase,That Hoser Over There,Left Wing,11,3.6,0.0,1.0,900.0,0.0,,1.0,0.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,4.0,,,900.0,,3.6,True,False
124,Philipp Grubauer,That Hoser Over There,Goalie,11,-0.2,,,,,,,,,3.0,2.90088638,,1.0,,,,0.0,3723.0,1.0,,,0.0,22.0,,,0.0,0.0,,19.0,0.86363636,,0.0,-0.2,False,False
125,Alex Ovechkin,That Hoser Over There,Center,11,13.85,1.0,1.0,1377.0,0.0,,0.0,1.0,2.0,,,3.0,,1.0,,5.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,14.0,,,4131.0,,4.616666666666666,True,True
126,Jamie Benn,That Hoser Over There,Center,11,6.5,1.0,1.0,972.0,1.0,,3.0,3.0,1.0,,,1.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,972.0,,6.5,True,True
127,Nathan MacKinnon,That Hoser Over There,0,11,8.05,2.0,3.0,1398.0,0.0,,4.0,4.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,6.0,,,1398.0,,8.05,True,True
128,Thomas Chabot,Brown Shoes w/ a Black Belt?,Right Wing,11,0.95,-3.0,0.0,1432.0,1.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1432.0,,0.95,False,False
129,Sergei Bobrovsky,Brown Shoes w/ a Black Belt?,Goalie,11,16.8,,,,,,,,,5.0,2.50138966,,2.0,,,,0.0,7196.0,0.0,,,0.0,64.0,,,0.0,0.0,,59.0,0.921875,,2.0,8.4,True,True
130,Kirill Kaprizov,Brown Shoes w/ a Black Belt?,Center,11,18.35,-1.0,4.0,1359.0,0.0,,1.0,0.0,2.0,,,2.0,,0.0,,3.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,6.0,,,2718.0,,9.175,True,True
131,Andrei Svechnikov,Brown Shoes w/ a Black Belt?,Center,11,7.55,2.0,1.0,1056.0,1.0,,0.0,0.0,1.0,,,1.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,8.0,,,1056.0,,7.55,True,True
132,Evgenii Dadonov,Brown Shoes w/ a Black Belt?,Left Wing,11,5.35,1.0,0.0,987.0,0.0,,0.0,0.0,1.0,,,2.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,1974.0,,2.675,False,False
133,Matt Duchene,Brown Shoes w/ a Black Belt?,0,11,10.7,-1.0,4.0,1112.66666667,2.0,,2.0,0.0,0.0,,,3.0,,0.0,,1.0,,,,2.0,0.0,2.0,,0.0,0.0,0.0,,1.0,,,3338.0,,3.5666666666666664,True,False
134,Jean-Gabriel Pageau,Brown Shoes w/ a Black Belt?,0,11,1.15,0.0,0.0,1171.0,2.0,,14.0,23.0,0.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2342.0,,0.575,False,False
135,Nate Schmidt,Brown Shoes w/ a Black Belt?,Right Wing,11,0.6,0.0,0.0,1129.0,0.0,0.0,0.0,0.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,1129.0,,0.6,False,False
136,Shayne Gostisbehere,Brown Shoes w/ a Black Belt?,Right Wing,11,7.95,-2.0,1.0,1648.0,1.0,2.0,0.0,0.0,1.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,5.0,,,1648.0,,7.95,True,True
137,Timo Meier,Brown Shoes w/ a Black Belt?,Left Wing,11,14.9,1.0,4.0,1154.0,1.0,,0.0,0.0,1.0,,,3.0,,0.0,,10.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,8.0,,,3462.0,,4.966666666666667,True,True
138,Ondrej Palat,Brown Shoes w/ a Black Belt?,Center,11,19.3,-1.0,5.0,1037.5,1.0,,0.0,0.0,1.0,,,4.0,,1.0,,5.0,,,,0.0,0.0,3.0,,0.0,0.0,0.0,,9.0,,,4150.0,,4.825,True,True
139,Brady Tkachuk,Brown Shoes w/ a Black Belt?,Center,11,0.8,-1.0,0.0,1113.0,1.0,,5.0,3.0,0.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,1113.0,,0.8,False,False
140,Kevin Fiala,Brown Shoes w/ a Black Belt?,0,11,14.5,0.0,0.0,1163.0,0.0,,1.0,0.0,3.0,,,2.0,,0.0,,0.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,10.0,,,2326.0,,7.25,True,True
141,Mikhail Sergachev,Brown Shoes w/ a Black Belt?,Right Wing,11,4.1,0.0,1.0,1301.33333333,3.0,1.0,0.0,0.0,0.0,,,3.0,,0.0,,4.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,3904.0,,1.3666666666666665,False,False
142,Jesse Puljujarvi,Brown Shoes w/ a Black Belt?,Left Wing,11,1.35,0.0,0.0,1084.5,0.0,,0.0,0.0,0.0,,,2.0,,0.0,,2.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,2169.0,,0.675,False,False
143,Nick Suzuki,Brown Shoes w/ a Black Belt?,0,11,7.3,-2.0,0.0,1475.33333333,3.0,,39.0,30.0,1.0,,,3.0,,0.0,,7.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,11.0,,,4426.0,,2.433333333333333,False,False
144,Elias Pettersson,Brown Shoes w/ a Black Belt?,0,11,4.6,1.0,1.0,1036.66666667,2.0,,25.0,12.0,0.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,6.0,,,3110.0,,1.5333333333333332,False,False
145,Alex Iafallo,Lausanne  Automatons ,Center,11,6.9,-2.0,0.0,1202.66666667,4.0,,1.0,0.0,1.0,,,3.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,12.0,,,3608.0,,2.3000000000000003,False,False
146,Tyler Bertuzzi,Lausanne  Automatons ,Center,11,4.45,-1.0,0.0,1203.0,0.0,,0.0,0.0,1.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,2406.0,,2.225,False,False
147,Ryan Nugent-Hopkins,Lausanne  Automatons ,0,11,3.7,0.0,1.0,1040.0,4.0,,0.0,1.0,0.0,,,2.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,2080.0,,1.85,False,False
148,Dougie Hamilton,Lausanne  Automatons ,Right Wing,11,12.45,0.0,2.0,869.33333333,4.0,3.0,0.0,0.0,1.0,,,3.0,,0.0,,2.0,,,,0.0,1.0,2.0,,0.0,0.0,0.0,,9.0,,,2608.0,,4.1499999999999995,True,True
149,T.J. Oshie,Lausanne  Automatons ,Left Wing,11,4.1,0.0,1.0,1150.5,1.0,,5.0,2.0,0.0,,,2.0,,0.0,,3.0,,,,0.0,0.0,0.0,,1.0,0.0,1.0,,3.0,,,2301.0,,2.05,False,False
150,Mika Zibanejad,Lausanne  Automatons ,0,11,24.45,3.0,1.0,1220.0,1.0,,20.0,31.0,4.0,,,3.0,,1.0,1.0,1.0,,,,2.0,2.0,2.0,,0.0,0.0,0.0,,14.0,,,3660.0,,8.15,True,True
151,Jacob Markstrom,Lausanne  Automatons ,Goalie,11,14.6,,,,,,,,,5.0,2.5,,2.0,,,,0.0,7200.0,0.0,,,0.0,53.0,,,0.0,0.0,,48.0,0.90566038,,2.0,7.3,True,True
152,Justin Faulk,Lausanne  Automatons ,Right Wing,11,3.4,1.0,1.0,1416.5,1.0,1.0,0.0,0.0,0.0,,,2.0,,0.0,,5.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,3.0,,,2833.0,,1.7,False,False
153,Nicklas Backstrom,Lausanne  Automatons ,0,11,6.4,2.0,2.0,984.0,1.0,,12.0,7.0,0.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,6.0,,,1968.0,,3.2,True,False
154,Blake Coleman,Lausanne  Automatons ,Center,11,4.45,-1.0,1.0,838.5,2.0,,0.0,0.0,0.0,,,2.0,,0.0,,3.0,,,,0.0,0.0,0.0,,1.0,0.0,1.0,,4.0,,,1677.0,,2.225,False,False
155,Sebastian Aho,Lausanne  Automatons ,0,11,7.25,0.0,2.0,1028.5,1.0,,8.0,16.0,0.0,,,2.0,,0.0,,2.0,,,,0.0,0.0,1.0,,1.0,0.0,1.0,,5.0,,,2057.0,,3.625,True,False
156,Reilly Smith,Lausanne  Automatons ,Left Wing,11,10.25,1.0,1.0,1122.5,2.0,,0.0,0.0,1.0,,,4.0,,0.0,,5.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,14.0,,,4490.0,,2.5625,False,False
157,Roman Josi,Lausanne  Automatons ,Right Wing,11,5.95,0.0,0.0,1238.0,1.0,1.0,0.0,0.0,1.0,,,1.0,,0.0,,0.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,5.0,,,1238.0,,5.95,True,True
158,Adrian Kempe,Lausanne  Automatons ,0,11,7.8,0.0,1.0,1174.0,0.0,,0.0,0.0,1.0,,,2.0,,0.0,,5.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,7.0,,,2348.0,,3.9,True,False
159,Nick Schmaltz,Lausanne  Automatons ,0,11,0.3,-2.0,0.0,1260.0,0.0,,0.0,0.0,0.0,,,1.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,1260.0,,0.3,False,False
160,Mark Giordano,Lausanne  Automatons ,Right Wing,11,12.0,-2.0,2.0,1362.66666667,6.0,3.0,0.0,0.0,1.0,,,3.0,,0.0,,3.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,9.0,,,4088.0,,4.0,True,True
161,James Reimer,Lausanne  Automatons ,Goalie,11,6.6,,,,,,,,,15.0,6.04770971,,3.0,,,,1.0,8929.0,0.0,,,0.0,88.0,,,0.0,0.0,,73.0,0.82954545,,2.0,2.1999999999999997,False,False
162,Miro Heiskanen,Esther Island Esthers,Right Wing,11,6.5,1.0,1.0,1370.0,1.0,2.0,0.0,0.0,1.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,1370.0,,6.5,True,True
163,Andrew Mangiapane,Esther Island Esthers,Center,11,5.75,1.0,0.0,832.0,0.0,,0.0,0.0,1.0,,,2.0,,0.0,,1.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,4.0,,,1664.0,,2.875,False,False
164,Jack Hughes,Esther Island Esthers,0,11,26.5,5.0,5.0,1156.33333333,2.0,,23.0,9.0,3.0,,,3.0,,1.0,,0.0,,,,0.0,1.0,2.0,,0.0,0.0,0.0,,14.0,,,3469.0,,8.833333333333334,True,True
165,Quinn Hughes,Esther Island Esthers,Right Wing,11,5.0,1.0,2.0,1450.33333333,2.0,2.0,0.0,0.0,0.0,,,3.0,,0.0,,2.0,,,,4.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,4351.0,,1.6666666666666667,False,False
166,Seth Jones,Esther Island Esthers,Right Wing,11,1.75,-1.0,0.0,1391.0,2.0,0.0,0.0,0.0,0.0,,,2.0,,0.0,,3.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,2782.0,,0.875,False,False
167,Boone Jenner,Esther Island Esthers,0,11,8.2,0.0,1.0,1316.5,5.0,,25.0,24.0,1.0,,,2.0,,0.0,,2.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,6.0,,,2633.0,,4.1,True,True
168,Yanni Gourde,Esther Island Esthers,Center,11,13.35,-2.0,1.0,1175.66666667,2.0,,26.0,14.0,2.0,,,3.0,,0.0,,8.0,,,,2.0,1.0,1.0,,0.0,0.0,0.0,,5.0,,,3527.0,,4.45,True,True
169,Joe Pavelski,Esther Island Esthers,Left Wing,11,5.1,0.0,0.0,1120.0,1.0,,4.0,4.0,1.0,,,1.0,,0.0,,2.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1120.0,,5.1,True,True
170,Bo Horvat,Esther Island Esthers,0,11,7.9,-1.0,0.0,1161.0,1.0,,25.0,33.0,1.0,,,3.0,,0.0,,7.0,,,,0.0,1.0,1.0,,0.0,0.0,0.0,,11.0,,,3483.0,,2.6333333333333333,False,False
171,Charlie McAvoy,Esther Island Esthers,Right Wing,11,13.4,4.0,4.0,1367.0,1.0,5.0,0.0,0.0,1.0,,,2.0,,0.0,,3.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,5.0,,,2734.0,,6.7,True,True
172,Connor Brown,Team Ginsberg,Left Wing,11,0.7,-3.0,0.0,1307.0,2.0,,5.0,2.0,0.0,,,1.0,,0.0,,0.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,2.0,,,1307.0,,0.7,False,False
173,Alex Tuch,Team Ginsberg,Left Wing,11,10.75,0.0,2.0,1028.0,2.0,,1.0,0.0,1.0,,,3.0,,0.0,,5.0,,,,4.0,1.0,1.0,,0.0,0.0,0.0,,4.0,,,3084.0,,3.5833333333333335,True,False
174,Ryan Hartman,Team Ginsberg,Left Wing,11,14.1,2.0,2.0,1364.0,1.0,,22.0,20.0,2.0,,,2.0,,0.0,,1.0,,,,4.0,0.0,1.0,,0.0,0.0,0.0,,5.0,,,2728.0,,7.05,True,True
175,Jesper Bratt,Team Ginsberg,Left Wing,11,14.45,3.0,4.0,1029.33333333,2.0,,0.0,0.0,1.0,,,3.0,,0.0,,0.0,,,,0.0,0.0,1.0,,0.0,0.0,0.0,,7.0,,,3088.0,,4.816666666666666,True,True
176,Jeremy Swayman,Team Ginsberg,Goalie,11,8.6,,,,,,,,,1.0,1.0,,1.0,,,,0.0,3600.0,0.0,,,0.0,24.0,,,0.0,0.0,,23.0,0.95833333,,1.0,8.6,True,True
177,Clayton Keller,Team Ginsberg,0,11,5.15,-1.0,0.0,1386.0,2.0,,0.0,2.0,1.0,,,1.0,,0.0,,1.0,,,,2.0,0.0,0.0,,0.0,0.0,0.0,,4.0,,,1386.0,,5.15,True,True
178,Robert Thomas,Team Ginsberg,0,11,8.3,3.0,2.0,1085.0,0.0,,13.0,13.0,1.0,,,2.0,,0.0,,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,,1.0,,,2170.0,,4.15,True,True
